Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Race
0 days 02:03:51.305000,VER,1,0 days 00:02:23.835000,37.0,2.0,,,0 days 00:00:49.228000,0 days 00:00:57.444000,0 days 00:00:37.163000,0 days 02:02:16.712000,0 days 02:03:14.156000,0 days 02:03:51.319000,124.0,204.0,163.0,234.0,False,SOFT,7.0,False,Red Bull Racing,0 days 02:01:27.470000,,4,1.0,,,False,False,Silverstone
0 days 02:06:12.979000,VER,1,0 days 00:02:21.674000,38.0,2.0,,,0 days 00:00:41.251000,0 days 00:00:57.488000,0 days 00:00:42.935000,0 days 02:04:32.570000,0 days 02:05:30.058000,0 days 02:06:12.993000,258.0,197.0,251.0,85.0,False,SOFT,8.0,False,Red Bull Racing,0 days 02:03:51.305000,,41,1.0,,,False,False,Silverstone
0 days 02:07:43.327000,VER,1,0 days 00:01:30.348000,39.0,2.0,,,0 days 00:00:28.668000,0 days 00:00:36.724000,0 days 00:00:24.956000,0 days 02:06:41.661000,0 days 02:07:18.385000,0 days 02:07:43.341000,298.0,260.0,249.0,289.0,True,SOFT,9.0,False,Red Bull Racing,0 days 02:06:12.979000,,1,1.0,,,False,True,Silverstone
0 days 02:09:13.874000,VER,1,0 days 00:01:30.547000,40.0,2.0,,,0 days 00:00:29.056000,0 days 00:00:36.602000,0 days 00:00:24.889000,0 days 02:08:12.397000,0 days 02:08:48.999000,0 days 02:09:13.888000,291.0,261.0,249.0,290.0,False,SOFT,10.0,False,Red Bull Racing,0 days 02:07:43.327000,,1,1.0,,,False,True,Silverstone
0 days 02:10:44.562000,VER,1,0 days 00:01:30.688000,41.0,2.0,,,0 days 00:00:29.118000,0 days 00:00:36.630000,0 days 00:00:24.940000,0 days 02:09:43.006000,0 days 02:10:19.636000,0 days 02:10:44.576000,294.0,261.0,250.0,294.0,False,SOFT,11.0,False,Red Bull Racing,0 days 02:09:13.874000,,1,1.0,,,False,True,Silverstone
0 days 02:12:14.837000,VER,1,0 days 00:01:30.275000,42.0,2.0,,,0 days 00:00:29.078000,0 days 00:00:36.353000,0 days 00:00:24.844000,0 days 02:11:13.654000,0 days 02:11:50.007000,0 days 02:12:14.851000,294.0,264.0,250.0,293.0,True,SOFT,12.0,False,Red Bull Racing,0 days 02:10:44.562000,,1,1.0,,,False,True,Silverstone
0 days 02:13:45.372000,VER,1,0 days 00:01:30.535000,43.0,2.0,,,0 days 00:00:29.205000,0 days 00:00:36.344000,0 days 00:00:24.986000,0 days 02:12:44.056000,0 days 02:13:20.400000,0 days 02:13:45.386000,295.0,262.0,248.0,294.0,False,SOFT,13.0,False,Red Bull Racing,0 days 02:12:14.837000,,1,1.0,,,False,True,Silverstone
0 days 02:15:16.020000,VER,1,0 days 00:01:30.648000,44.0,2.0,,,0 days 00:00:29.135000,0 days 00:00:36.586000,0 days 00:00:24.927000,0 days 02:14:14.521000,0 days 02:14:51.107000,0 days 02:15:16.034000,295.0,262.0,250.0,293.0,False,SOFT,14.0,False,Red Bull Racing,0 days 02:13:45.372000,,1,1.0,,,False,True,Silverstone
0 days 02:16:47.362000,VER,1,0 days 00:01:31.342000,45.0,2.0,,,0 days 00:00:29.245000,0 days 00:00:36.759000,0 days 00:00:25.338000,0 days 02:15:45.279000,0 days 02:16:22.038000,0 days 02:16:47.376000,297.0,261.0,247.0,291.0,False,SOFT,15.0,False,Red Bull Racing,0 days 02:15:16.020000,,1,1.0,,,False,True,Silverstone
0 days 02:18:18.476000,VER,1,0 days 00:01:31.114000,46.0,2.0,,,0 days 00:00:29.413000,0 days 00:00:36.576000,0 days 00:00:25.125000,0 days 02:17:16.789000,0 days 02:17:53.365000,0 days 02:18:18.490000,298.0,262.0,248.0,293.0,False,SOFT,16.0,False,Red Bull Racing,0 days 02:16:47.362000,,1,1.0,,,False,True,Silverstone
0 days 02:19:49.624000,VER,1,0 days 00:01:31.148000,47.0,2.0,,,0 days 00:00:29.339000,0 days 00:00:36.621000,0 days 00:00:25.188000,0 days 02:18:47.829000,0 days 02:19:24.450000,0 days 02:19:49.638000,297.0,263.0,249.0,292.0,False,SOFT,17.0,False,Red Bull Racing,0 days 02:18:18.476000,,1,1.0,,,False,True,Silverstone
0 days 02:21:21.024000,VER,1,0 days 00:01:31.400000,48.0,2.0,,,0 days 00:00:29.405000,0 days 00:00:36.769000,0 days 00:00:25.226000,0 days 02:20:19.043000,0 days 02:20:55.812000,0 days 02:21:21.038000,297.0,260.0,249.0,289.0,False,SOFT,18.0,False,Red Bull Racing,0 days 02:19:49.624000,,1,1.0,,,False,True,Silverstone
0 days 02:22:52.242000,VER,1,0 days 00:01:31.218000,49.0,2.0,,,0 days 00:00:29.336000,0 days 00:00:36.686000,0 days 00:00:25.196000,0 days 02:21:50.374000,0 days 02:22:27.060000,0 days 02:22:52.256000,299.0,261.0,249.0,290.0,False,SOFT,19.0,False,Red Bull Racing,0 days 02:21:21.024000,,1,1.0,,,False,True,Silverstone
0 days 02:24:23.534000,VER,1,0 days 00:01:31.292000,50.0,2.0,,,0 days 00:00:29.424000,0 days 00:00:36.739000,0 days 00:00:25.129000,0 days 02:23:21.680000,0 days 02:23:58.419000,0 days 02:24:23.548000,299.0,262.0,249.0,291.0,False,SOFT,20.0,False,Red Bull Racing,0 days 02:22:52.242000,,1,1.0,,,False,True,Silverstone
0 days 02:25:54.931000,VER,1,0 days 00:01:31.397000,51.0,2.0,,,0 days 00:00:29.400000,0 days 00:00:36.701000,0 days 00:00:25.296000,0 days 02:24:52.948000,0 days 02:25:29.649000,0 days 02:25:54.945000,299.0,262.0,250.0,290.0,False,SOFT,21.0,False,Red Bull Racing,0 days 02:24:23.534000,,1,1.0,,,False,True,Silverstone
0 days 02:27:25.906000,VER,1,0 days 00:01:30.975000,52.0,2.0,,,0 days 00:00:29.220000,0 days 00:00:36.604000,0 days 00:00:25.151000,0 days 02:26:24.165000,0 days 02:27:00.769000,0 days 02:27:25.920000,299.0,262.0,249.0,291.0,False,SOFT,22.0,False,Red Bull Racing,0 days 02:25:54.931000,,1,1.0,,,False,True,Silverstone
0 days 01:03:49.968000,GAS,10,0 days 00:01:41.014000,1.0,1.0,,,,0 days 00:00:39.270000,0 days 00:00:26.911000,,0 days 01:03:23.198000,0 days 01:03:50.072000,299.0,249.0,244.0,295.0,False,MEDIUM,1.0,True,Alpine,0 days 01:02:08.731000,,1,9.0,,,False,False,Silverstone
0 days 01:05:24.674000,GAS,10,0 days 00:01:34.706000,2.0,1.0,,,0 days 00:00:29.954000,0 days 00:00:38.367000,0 days 00:00:26.385000,0 days 01:04:19.940000,0 days 01:04:58.307000,0 days 01:05:24.692000,289.0,249.0,244.0,294.0,True,MEDIUM,2.0,True,Alpine,0 days 01:03:49.968000,,1,9.0,,,False,True,Silverstone
0 days 01:06:58.279000,GAS,10,0 days 00:01:33.605000,3.0,1.0,,,0 days 00:00:29.596000,0 days 00:00:38.168000,0 days 00:00:25.841000,0 days 01:05:54.288000,0 days 01:06:32.456000,0 days 01:06:58.297000,306.0,253.0,244.0,317.0,True,MEDIUM,3.0,True,Alpine,0 days 01:05:24.674000,,1,9.0,,,False,True,Silverstone
0 days 01:08:31.628000,GAS,10,0 days 00:01:33.349000,4.0,1.0,,,0 days 00:00:29.492000,0 days 00:00:38.086000,0 days 00:00:25.771000,0 days 01:07:27.789000,0 days 01:08:05.875000,0 days 01:08:31.646000,304.0,254.0,245.0,314.0,True,MEDIUM,4.0,True,Alpine,0 days 01:06:58.279000,,1,9.0,,,False,True,Silverstone
0 days 01:10:05.491000,GAS,10,0 days 00:01:33.863000,5.0,1.0,,,0 days 00:00:29.566000,0 days 00:00:38.120000,0 days 00:00:26.177000,0 days 01:09:01.212000,0 days 01:09:39.332000,0 days 01:10:05.509000,302.0,251.0,244.0,293.0,False,MEDIUM,5.0,True,Alpine,0 days 01:08:31.628000,,1,9.0,,,False,True,Silverstone
0 days 01:11:39.634000,GAS,10,0 days 00:01:34.143000,6.0,1.0,,,0 days 00:00:29.697000,0 days 00:00:38.381000,0 days 00:00:26.065000,0 days 01:10:35.206000,0 days 01:11:13.587000,0 days 01:11:39.652000,302.0,252.0,244.0,310.0,False,MEDIUM,6.0,True,Alpine,0 days 01:10:05.491000,,1,9.0,,,False,True,Silverstone
0 days 01:13:14.033000,GAS,10,0 days 00:01:34.399000,7.0,1.0,,,0 days 00:00:29.916000,0 days 00:00:38.456000,0 days 00:00:26.027000,0 days 01:12:09.568000,0 days 01:12:48.024000,0 days 01:13:14.051000,302.0,253.0,243.0,313.0,False,MEDIUM,7.0,True,Alpine,0 days 01:11:39.634000,,1,9.0,,,False,True,Silverstone
0 days 01:14:47.938000,GAS,10,0 days 00:01:33.905000,8.0,1.0,,,0 days 00:00:29.751000,0 days 00:00:38.006000,0 days 00:00:26.148000,0 days 01:13:43.802000,0 days 01:14:21.808000,0 days 01:14:47.956000,299.0,254.0,243.0,310.0,False,MEDIUM,8.0,True,Alpine,0 days 01:13:14.033000,,1,9.0,,,False,True,Silverstone
0 days 01:16:21.530000,GAS,10,0 days 00:01:33.592000,9.0,1.0,,,0 days 00:00:29.741000,0 days 00:00:37.850000,0 days 00:00:26.001000,0 days 01:15:17.697000,0 days 01:15:55.547000,0 days 01:16:21.548000,300.0,253.0,244.0,311.0,False,MEDIUM,9.0,True,Alpine,0 days 01:14:47.938000,,1,9.0,,,False,True,Silverstone
0 days 01:17:55.385000,GAS,10,0 days 00:01:33.855000,10.0,1.0,,,0 days 00:00:29.747000,0 days 00:00:37.908000,0 days 00:00:26.200000,0 days 01:16:51.295000,0 days 01:17:29.203000,0 days 01:17:55.403000,300.0,252.0,244.0,307.0,False,MEDIUM,10.0,True,Alpine,0 days 01:16:21.530000,,1,9.0,,,False,True,Silverstone
0 days 01:19:29.221000,GAS,10,0 days 00:01:33.836000,11.0,1.0,,,0 days 00:00:29.877000,0 days 00:00:37.962000,0 days 00:00:25.997000,0 days 01:18:25.280000,0 days 01:19:03.242000,0 days 01:19:29.239000,298.0,252.0,242.0,305.0,False,MEDIUM,11.0,True,Alpine,0 days 01:17:55.385000,,1,9.0,,,False,True,Silverstone
0 days 01:21:02.926000,GAS,10,0 days 00:01:33.705000,12.0,1.0,,,0 days 00:00:29.806000,0 days 00:00:37.902000,0 days 00:00:25.997000,0 days 01:19:59.045000,0 days 01:20:36.947000,0 days 01:21:02.944000,299.0,252.0,245.0,305.0,False,MEDIUM,12.0,True,Alpine,0 days 01:19:29.221000,,1,9.0,,,False,True,Silverstone
0 days 01:22:36.609000,GAS,10,0 days 00:01:33.683000,13.0,1.0,,,0 days 00:00:29.790000,0 days 00:00:37.925000,0 days 00:00:25.968000,0 days 01:21:32.734000,0 days 01:22:10.659000,0 days 01:22:36.627000,299.0,253.0,245.0,304.0,False,MEDIUM,13.0,True,Alpine,0 days 01:21:02.926000,,1,9.0,,,False,True,Silverstone
0 days 01:24:10.452000,GAS,10,0 days 00:01:33.843000,14.0,1.0,,,0 days 00:00:29.922000,0 days 00:00:38.058000,0 days 00:00:25.863000,0 days 01:23:06.549000,0 days 01:23:44.607000,0 days 01:24:10.470000,296.0,254.0,245.0,306.0,False,MEDIUM,14.0,True,Alpine,0 days 01:22:36.609000,,1,9.0,,,False,True,Silverstone
0 days 01:25:44.221000,GAS,10,0 days 00:01:33.769000,15.0,1.0,,,0 days 00:00:29.671000,0 days 00:00:38.183000,0 days 00:00:25.915000,0 days 01:24:40.141000,0 days 01:25:18.324000,0 days 01:25:44.239000,313.0,255.0,245.0,307.0,False,MEDIUM,15.0,True,Alpine,0 days 01:24:10.452000,,1,9.0,,,False,True,Silverstone
0 days 01:27:17.756000,GAS,10,0 days 00:01:33.535000,16.0,1.0,,,0 days 00:00:29.712000,0 days 00:00:37.938000,0 days 00:00:25.885000,0 days 01:26:13.951000,0 days 01:26:51.889000,0 days 01:27:17.774000,297.0,253.0,245.0,303.0,False,MEDIUM,16.0,True,Alpine,0 days 01:25:44.221000,,1,9.0,,,False,True,Silverstone
0 days 01:28:50.894000,GAS,10,0 days 00:01:33.138000,17.0,1.0,,,0 days 00:00:29.790000,0 days 00:00:37.516000,0 days 00:00:25.832000,0 days 01:27:47.564000,0 days 01:28:25.080000,0 days 01:28:50.912000,298.0,254.0,244.0,306.0,True,MEDIUM,17.0,True,Alpine,0 days 01:27:17.756000,,1,9.0,,,False,True,Silverstone
0 days 01:30:24.185000,GAS,10,0 days 00:01:33.291000,18.0,1.0,,,0 days 00:00:29.817000,0 days 00:00:37.714000,0 days 00:00:25.760000,0 days 01:29:20.729000,0 days 01:29:58.443000,0 days 01:30:24.203000,297.0,254.0,246.0,306.0,False,MEDIUM,18.0,True,Alpine,0 days 01:28:50.894000,,1,9.0,,,False,True,Silverstone
0 days 01:31:57.384000,GAS,10,0 days 00:01:33.199000,19.0,1.0,,,0 days 00:00:29.589000,0 days 00:00:37.892000,0 days 00:00:25.718000,0 days 01:30:53.792000,0 days 01:31:31.684000,0 days 01:31:57.402000,316.0,255.0,246.0,307.0,False,MEDIUM,19.0,True,Alpine,0 days 01:30:24.185000,,1,8.0,,,False,True,Silverstone
0 days 01:33:30.632000,GAS,10,0 days 00:01:33.248000,20.0,1.0,,,0 days 00:00:29.990000,0 days 00:00:37.599000,0 days 00:00:25.659000,0 days 01:32:27.392000,0 days 01:33:04.991000,0 days 01:33:30.650000,294.0,255.0,245.0,305.0,False,MEDIUM,20.0,True,Alpine,0 days 01:31:57.384000,,1,8.0,,,False,True,Silverstone
0 days 01:35:03.730000,GAS,10,0 days 00:01:33.098000,21.0,1.0,,,0 days 00:00:29.880000,0 days 00:00:37.487000,0 days 00:00:25.731000,0 days 01:34:00.530000,0 days 01:34:38.017000,0 days 01:35:03.748000,294.0,254.0,245.0,306.0,True,MEDIUM,21.0,True,Alpine,0 days 01:33:30.632000,,1,8.0,,,False,True,Silverstone
0 days 01:36:36.898000,GAS,10,0 days 00:01:33.168000,22.0,1.0,,,0 days 00:00:29.877000,0 days 00:00:37.485000,0 days 00:00:25.806000,0 days 01:35:33.625000,0 days 01:36:11.110000,0 days 01:36:36.916000,295.0,256.0,244.0,305.0,False,MEDIUM,22.0,True,Alpine,0 days 01:35:03.730000,,1,8.0,,,False,True,Silverstone
0 days 01:38:09.744000,GAS,10,0 days 00:01:32.846000,23.0,1.0,,,0 days 00:00:29.697000,0 days 00:00:37.419000,0 days 00:00:25.730000,0 days 01:37:06.613000,0 days 01:37:44.032000,0 days 01:38:09.762000,296.0,255.0,244.0,307.0,True,MEDIUM,23.0,True,Alpine,0 days 01:36:36.898000,,1,8.0,,,False,True,Silverstone
0 days 01:39:42.908000,GAS,10,0 days 00:01:33.164000,24.0,1.0,,,0 days 00:00:29.923000,0 days 00:00:37.606000,0 days 00:00:25.635000,0 days 01:38:39.685000,0 days 01:39:17.291000,0 days 01:39:42.926000,296.0,256.0,245.0,306.0,False,MEDIUM,24.0,True,Alpine,0 days 01:38:09.744000,,1,8.0,,,False,True,Silverstone
0 days 01:41:16.006000,GAS,10,0 days 00:01:33.098000,25.0,1.0,,,0 days 00:00:29.868000,0 days 00:00:37.665000,0 days 00:00:25.565000,0 days 01:40:12.794000,0 days 01:40:50.459000,0 days 01:41:16.024000,295.0,256.0,246.0,306.0,False,MEDIUM,25.0,True,Alpine,0 days 01:39:42.908000,,1,8.0,,,False,True,Silverstone
0 days 01:42:49.249000,GAS,10,0 days 00:01:33.243000,26.0,1.0,,,0 days 00:00:29.779000,0 days 00:00:37.709000,0 days 00:00:25.755000,0 days 01:41:45.803000,0 days 01:42:23.512000,0 days 01:42:49.267000,296.0,256.0,243.0,307.0,False,MEDIUM,26.0,True,Alpine,0 days 01:41:16.006000,,1,8.0,,,False,True,Silverstone
0 days 01:44:22.237000,GAS,10,0 days 00:01:32.988000,27.0,1.0,,,0 days 00:00:30.009000,0 days 00:00:37.485000,0 days 00:00:25.494000,0 days 01:43:19.276000,0 days 01:43:56.761000,0 days 01:44:22.255000,280.0,255.0,246.0,305.0,False,MEDIUM,27.0,True,Alpine,0 days 01:42:49.249000,,1,7.0,,,False,True,Silverstone
0 days 01:45:55.492000,GAS,10,0 days 00:01:33.255000,28.0,1.0,,,0 days 00:00:29.970000,0 days 00:00:37.390000,0 days 00:00:25.895000,0 days 01:44:52.225000,0 days 01:45:29.615000,0 days 01:45:55.510000,280.0,253.0,247.0,288.0,False,MEDIUM,28.0,True,Alpine,0 days 01:44:22.237000,,1,7.0,,,False,True,Silverstone
0 days 01:47:28.775000,GAS,10,0 days 00:01:33.283000,29.0,1.0,,,0 days 00:00:29.986000,0 days 00:00:37.573000,0 days 00:00:25.724000,0 days 01:46:25.496000,0 days 01:47:03.069000,0 days 01:47:28.793000,280.0,254.0,247.0,286.0,False,MEDIUM,29.0,True,Alpine,0 days 01:45:55.492000,,1,6.0,,,False,True,Silverstone
0 days 01:49:02.074000,GAS,10,0 days 00:01:33.299000,30.0,1.0,,,0 days 00:00:30.065000,0 days 00:00:37.476000,0 days 00:00:25.758000,0 days 01:47:58.858000,0 days 01:48:36.334000,0 days 01:49:02.092000,280.0,255.0,246.0,287.0,False,MEDIUM,30.0,True,Alpine,0 days 01:47:28.775000,,1,5.0,,,False,True,Silverstone
0 days 01:50:35.465000,GAS,10,0 days 00:01:33.391000,31.0,1.0,,0 days 01:50:29.495000,0 days 00:00:30.099000,0 days 00:00:37.532000,0 days 00:00:25.760000,0 days 01:49:32.191000,0 days 01:50:09.723000,0 days 01:50:35.483000,278.0,254.0,,302.0,False,MEDIUM,31.0,True,Alpine,0 days 01:49:02.074000,,1,6.0,,,False,False,Silverstone
0 days 01:52:42.269000,GAS,10,0 days 00:02:06.804000,32.0,2.0,0 days 01:50:57.995000,,0 days 00:00:49.808000,0 days 00:00:41.774000,0 days 00:00:35.222000,0 days 01:51:25.291000,0 days 01:52:07.065000,0 days 01:52:42.287000,277.0,179.0,174.0,250.0,False,SOFT,4.0,False,Alpine,0 days 01:50:35.465000,,126,11.0,,,False,False,Silverstone
0 days 01:54:51.242000,GAS,10,0 days 00:02:08.973000,33.0,2.0,,,0 days 00:00:41.703000,0 days 00:00:51.608000,0 days 00:00:35.662000,0 days 01:53:23.990000,0 days 01:54:15.598000,0 days 01:54:51.260000,124.0,221.0,163.0,174.0,False,SOFT,5.0,False,Alpine,0 days 01:52:42.269000,,64,11.0,,,False,False,Silverstone
0 days 01:56:56.958000,GAS,10,0 days 00:02:05.716000,34.0,2.0,,,0 days 00:00:41.573000,0 days 00:00:52.848000,0 days 00:00:31.295000,0 days 01:55:32.833000,0 days 01:56:25.681000,0 days 01:56:56.976000,226.0,131.0,241.0,273.0,False,SOFT,6.0,False,Alpine,0 days 01:54:51.242000,,4,11.0,,,False,False,Silverstone
0 days 01:59:14.460000,GAS,10,0 days 00:02:17.502000,35.0,2.0,,,0 days 00:00:41.755000,0 days 00:00:54.622000,0 days 00:00:41.125000,0 days 01:57:38.731000,0 days 01:58:33.353000,0 days 01:59:14.478000,134.0,176.0,59.0,96.0,False,SOFT,7.0,False,Alpine,0 days 01:56:56.958000,,4,11.0,,,False,False,Silverstone
0 days 02:01:38.467000,GAS,10,0 days 00:02:24.007000,36.0,2.0,,,0 days 00:00:54.350000,0 days 00:00:52.856000,0 days 00:00:36.801000,0 days 02:00:08.828000,0 days 02:01:01.684000,0 days 02:01:38.485000,201.0,91.0,220.0,261.0,False,SOFT,8.0,False,Alpine,0 days 01:59:14.460000,,4,11.0,,,False,False,Silverstone
0 days 02:04:04.284000,GAS,10,0 days 00:02:25.817000,37.0,2.0,,,0 days 00:00:53.022000,0 days 00:00:52.911000,0 days 00:00:39.884000,0 days 02:02:31.507000,0 days 02:03:24.418000,0 days 02:04:04.302000,124.0,147.0,95.0,275.0,False,SOFT,9.0,False,Alpine,0 days 02:01:38.467000,,4,11.0,,,False,False,Silverstone
0 days 02:06:18.218000,GAS,10,0 days 00:02:13.934000,38.0,2.0,,,0 days 00:00:39.488000,0 days 00:00:55.306000,0 days 00:00:39.140000,0 days 02:04:43.790000,0 days 02:05:39.096000,0 days 02:06:18.236000,110.0,171.0,250.0,186.0,False,SOFT,10.0,False,Alpine,0 days 02:04:04.284000,,41,11.0,,,False,False,Silverstone
0 days 02:07:51.198000,GAS,10,0 days 00:01:32.980000,39.0,2.0,,,0 days 00:00:29.367000,0 days 00:00:37.504000,0 days 00:00:26.109000,0 days 02:06:47.603000,0 days 02:07:25.107000,0 days 02:07:51.216000,293.0,255.0,250.0,297.0,False,SOFT,11.0,False,Alpine,0 days 02:06:18.218000,,1,12.0,,,False,True,Silverstone
0 days 02:09:24.021000,GAS,10,0 days 00:01:32.823000,40.0,2.0,,,0 days 00:00:29.676000,0 days 00:00:37.533000,0 days 00:00:25.614000,0 days 02:08:20.892000,0 days 02:08:58.425000,0 days 02:09:24.039000,290.0,255.0,248.0,296.0,True,SOFT,12.0,False,Alpine,0 days 02:07:51.198000,,1,12.0,,,False,True,Silverstone
0 days 02:10:55.848000,GAS,10,0 days 00:01:31.827000,41.0,2.0,,,0 days 00:00:29.302000,0 days 00:00:37.232000,0 days 00:00:25.293000,0 days 02:09:53.341000,0 days 02:10:30.573000,0 days 02:10:55.866000,305.0,257.0,248.0,315.0,True,SOFT,13.0,False,Alpine,0 days 02:09:24.021000,,1,12.0,,,False,True,Silverstone
0 days 02:12:27.387000,GAS,10,0 days 00:01:31.539000,42.0,2.0,,,0 days 00:00:29.165000,0 days 00:00:37.137000,0 days 00:00:25.237000,0 days 02:11:25.031000,0 days 02:12:02.168000,0 days 02:12:27.405000,305.0,259.0,248.0,318.0,True,SOFT,14.0,False,Alpine,0 days 02:10:55.848000,,1,12.0,,,False,True,Silverstone
0 days 02:13:59.035000,GAS,10,0 days 00:01:31.648000,43.0,2.0,,,0 days 00:00:29.324000,0 days 00:00:36.888000,0 days 00:00:25.436000,0 days 02:12:56.729000,0 days 02:13:33.617000,0 days 02:13:59.053000,305.0,259.0,248.0,316.0,False,SOFT,15.0,False,Alpine,0 days 02:12:27.387000,,1,12.0,,,False,True,Silverstone
0 days 02:15:31.897000,GAS,10,0 days 00:01:32.862000,44.0,2.0,,,0 days 00:00:29.350000,0 days 00:00:37.864000,0 days 00:00:25.648000,0 days 02:14:28.403000,0 days 02:15:06.267000,0 days 02:15:31.915000,310.0,257.0,247.0,316.0,False,SOFT,16.0,False,Alpine,0 days 02:13:59.035000,,1,11.0,,,False,True,Silverstone
0 days 02:17:08.562000,GAS,10,0 days 00:01:36.665000,45.0,2.0,,,0 days 00:00:29.202000,0 days 00:00:37.933000,0 days 00:00:29.530000,0 days 02:16:01.117000,0 days 02:16:39.050000,0 days 02:17:08.580000,307.0,259.0,120.0,308.0,False,SOFT,17.0,False,Alpine,0 days 02:15:31.897000,,1,15.0,,,False,True,Silverstone
0 days 02:19:44.669000,GAS,10,,46.0,2.0,,0 days 02:19:37.355000,0 days 00:00:53.604000,0 days 00:01:04.717000,0 days 00:00:37.660000,0 days 02:18:02.435000,0 days 02:19:07.027000,0 days 02:19:44.777000,149.0,161.0,,214.0,False,SOFT,18.0,False,Alpine,0 days 02:17:08.562000,,1,18.0,,,False,False,Silverstone
0 days 01:03:52.987000,PER,11,0 days 00:01:44.033000,1.0,1.0,,,,0 days 00:00:40.304000,0 days 00:00:26.999000,,0 days 01:03:26.120000,0 days 01:03:53.072000,303.0,255.0,245.0,306.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 01:02:08.731000,,1,16.0,,,False,False,Silverstone
0 days 01:05:28.469000,PER,11,0 days 00:01:35.482000,2.0,1.0,,,0 days 00:00:30.357000,0 days 00:00:38.727000,0 days 00:00:26.398000,0 days 01:04:23.352000,0 days 01:05:02.079000,0 days 01:05:28.477000,291.0,253.0,243.0,297.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 01:03:52.987000,,1,15.0,,,False,True,Silverstone
0 days 01:07:02.849000,PER,11,0 days 00:01:34.380000,3.0,1.0,,,0 days 00:00:30.134000,0 days 00:00:38.414000,0 days 00:00:25.832000,0 days 01:05:58.611000,0 days 01:06:37.025000,0 days 01:07:02.857000,318.0,256.0,243.0,324.0,True,MEDIUM,3.0,True,Red Bull Racing,0 days 01:05:28.469000,,1,15.0,,,False,True,Silverstone
0 days 01:08:37.188000,PER,11,0 days 00:01:34.339000,4.0,1.0,,,0 days 00:00:29.668000,0 days 00:00:38.564000,0 days 00:00:26.107000,0 days 01:07:32.525000,0 days 01:08:11.089000,0 days 01:08:37.196000,312.0,253.0,244.0,326.0,True,MEDIUM,4.0,True,Red Bull Racing,0 days 01:07:02.849000,,1,15.0,,,False,True,Silverstone
0 days 01:10:11.261000,PER,11,0 days 00:01:34.073000,5.0,1.0,,,0 days 00:00:29.706000,0 days 00:00:38.280000,0 days 00:00:26.087000,0 days 01:09:06.902000,0 days 01:09:45.182000,0 days 01:10:11.269000,310.0,254.0,243.0,296.0,True,MEDIUM,5.0,True,Red Bull Racing,0 days 01:08:37.188000,,1,14.0,,,False,True,Silverstone
0 days 01:11:44.932000,PER,11,0 days 00:01:33.671000,6.0,1.0,,,0 days 00:00:29.579000,0 days 00:00:38.359000,0 days 00:00:25.733000,0 days 01:10:40.848000,0 days 01:11:19.207000,0 days 01:11:44.940000,309.0,257.0,244.0,326.0,True,MEDIUM,6.0,True,Red Bull Racing,0 days 01:10:11.261000,,1,13.0,,,False,True,Silverstone
0 days 01:13:18.851000,PER,11,0 days 00:01:33.919000,7.0,1.0,,,0 days 00:00:29.883000,0 days 00:00:38.065000,0 days 00:00:25.971000,0 days 01:12:14.823000,0 days 01:12:52.888000,0 days 01:13:18.859000,288.0,255.0,243.0,295.0,False,MEDIUM,7.0,True,Red Bull Racing,0 days 01:11:44.932000,,1,13.0,,,False,True,Silverstone
0 days 01:14:52.419000,PER,11,0 days 00:01:33.568000,8.0,1.0,,,0 days 00:00:29.897000,0 days 00:00:37.909000,0 days 00:00:25.762000,0 days 01:13:48.756000,0 days 01:14:26.665000,0 days 01:14:52.427000,291.0,256.0,245.0,299.0,True,MEDIUM,8.0,True,Red Bull Racing,0 days 01:13:18.851000,,1,13.0,,,False,True,Silverstone
0 days 01:16:25.690000,PER,11,0 days 00:01:33.271000,9.0,1.0,,,0 days 00:00:29.541000,0 days 00:00:37.868000,0 days 00:00:25.862000,0 days 01:15:21.968000,0 days 01:15:59.836000,0 days 01:16:25.698000,309.0,260.0,244.0,330.0,True,MEDIUM,9.0,True,Red Bull Racing,0 days 01:14:52.419000,,1,13.0,,,False,True,Silverstone
0 days 01:17:59.054000,PER,11,0 days 00:01:33.364000,10.0,1.0,,,0 days 00:00:29.769000,0 days 00:00:37.805000,0 days 00:00:25.790000,0 days 01:16:55.467000,0 days 01:17:33.272000,0 days 01:17:59.062000,291.0,255.0,245.0,296.0,False,MEDIUM,10.0,True,Red Bull Racing,0 days 01:16:25.690000,,1,12.0,,,False,True,Silverstone
